"" "ensembl_gene_id" "entrezgene_id"
"55150" "ENSG00000261018" NA
"55151" "ENSG00000213049" NA
"55152" "ENSG00000107672" 54780
"55153" "ENSG00000258001" NA
"55154" "ENSG00000255776" NA
"55155" "ENSG00000270575" NA
"55156" "ENSG00000250325" NA
"55157" "ENSG00000224687" NA
"55158" "ENSG00000276287" NA
"55159" "ENSG00000214851" NA
"55160" "ENSG00000139636" 55716
"55161" "ENSG00000227388" NA
"55162" "ENSG00000075391" 9462
"55163" "ENSG00000225756" NA
"55164" "ENSG00000123454" 1621
"55165" "ENSG00000185697" 4603
"55166" "ENSG00000268289" NA
"55167" "ENSG00000178607" 2081
"55168" "ENSG00000165629" 509
"55169" "ENSG00000131351" 93323
"55170" "ENSG00000107537" 5264
"55171" "ENSG00000167434" 762
"55172" "ENSG00000286629" NA
"55173" "ENSG00000175189" 3626
"55174" "ENSG00000273997" NA
"55175" "ENSG00000287421" NA
"55176" "ENSG00000188585" NA
"55177" "ENSG00000244652" NA
"55178" "ENSG00000276742" NA
"55179" "ENSG00000273891" NA
"55180" "ENSG00000286854" NA
"55181" "ENSG00000213058" NA
"55182" "ENSG00000248377" NA
"55183" "ENSG00000254582" NA
"55184" "ENSG00000214288" NA
"55185" "ENSG00000234363" NA
"55186" "ENSG00000258148" NA
"55187" "ENSG00000255391" NA
"55188" "ENSG00000258100" NA
"55189" "ENSG00000279701" NA
"55190" "ENSG00000092096" 51310
"55191" "ENSG00000277575" NA
"55192" "ENSG00000213621" NA
"55193" "ENSG00000276386" NA
"55194" "ENSG00000278929" NA
"55195" "ENSG00000286049" NA
"55196" "ENSG00000255183" NA
"55197" "ENSG00000277738" NA
"55198" "ENSG00000279341" NA
"55199" "ENSG00000254650" NA
"55200" "ENSG00000273999" NA
"55201" "ENSG00000263709" NA
"55202" "ENSG00000271780" NA
"55203" "ENSG00000272444" NA
"55204" "ENSG00000282790" NA
"55205" "ENSG00000282015" NA
"55206" "ENSG00000227436" NA
"55207" "ENSG00000137193" 5292
"55208" "ENSG00000224896" NA
"55209" "ENSG00000169193" 90693
"55210" "ENSG00000071677" 51052
"55211" "ENSG00000245105" 144571
"55212" "ENSG00000175899" 2
"55213" "ENSG00000220494" NA
"55214" "ENSG00000279861" NA
"55215" "ENSG00000125352" 7737
"55216" "ENSG00000260465" NA
"55217" "ENSG00000125356" 4694
"55218" "ENSG00000287965" NA
"55219" "ENSG00000105402" 8775
"55220" "ENSG00000226249" 105378044
"55221" "ENSG00000203727" 389432
"55222" "ENSG00000135720" 1783
"55223" "ENSG00000229808" NA
"55224" "ENSG00000102290" 27328
"55225" "ENSG00000228953" NA
"55226" "ENSG00000118217" 22926
"55227" "ENSG00000227681" NA
"55228" "ENSG00000267312" NA
"55229" "ENSG00000266402" NA
"55230" "ENSG00000267554" NA
"55231" "ENSG00000182923" 80254
"55232" "ENSG00000267369" NA
"55233" "ENSG00000255987" NA
"55234" "ENSG00000253560" NA
"55235" "ENSG00000205045" 100506736
"55236" "ENSG00000279302" NA
"55237" "ENSG00000286030" NA
"55238" "ENSG00000100842" 10278
"55239" "ENSG00000267349" NA
"55240" "ENSG00000286065" NA
"55241" "ENSG00000230543" NA
"55242" "ENSG00000229132" NA
"55243" "ENSG00000267074" NA
"55244" "ENSG00000136628" 2058
"55245" "ENSG00000234702" NA
"55246" "ENSG00000267046" NA
"55247" "ENSG00000215089" NA
"55248" "ENSG00000224837" NA
"55249" "ENSG00000259018" NA
"55250" "ENSG00000271009" NA
"55251" "ENSG00000287976" NA
"55252" "ENSG00000280092" NA
"55253" "ENSG00000234675" NA
"55254" "ENSG00000143164" 55827
"55255" "ENSG00000260848" NA
"55256" "ENSG00000261188" NA
"55257" "ENSG00000230332" 80352
"55258" "ENSG00000284675" NA
"55259" "ENSG00000279120" NA
"55260" "ENSG00000230205" NA
"55261" "ENSG00000283457" NA
"55262" "ENSG00000287473" NA
"55263" "ENSG00000260880" NA
"55264" "ENSG00000255356" NA
"55265" "ENSG00000241828" NA
"55266" "ENSG00000237403" 6992
"55267" "ENSG00000176654" NA
"55268" "ENSG00000259768" NA
"55269" "ENSG00000279591" NA
"55270" "ENSG00000258779" NA
"55271" "ENSG00000260558" NA
"55272" "ENSG00000173262" 144195
"55273" "ENSG00000238231" NA
"55274" "ENSG00000203740" 149281
"55275" "ENSG00000268061" NA
"55276" "ENSG00000111961" 23328
"55277" "ENSG00000158161" 2140
"55278" "ENSG00000267035" NA
"55279" "ENSG00000150457" 26524
"55280" "ENSG00000271166" NA
"55281" "ENSG00000135048" 23670
"55282" "ENSG00000233851" NA
"55283" "ENSG00000255022" NA
"55284" "ENSG00000253875" NA
"55285" "ENSG00000279793" NA
"55286" "ENSG00000140836" 463
"55287" "ENSG00000140836" 388289
"55288" "ENSG00000168078" 55872
"55289" "ENSG00000254794" NA
"55290" "ENSG00000280307" NA
"55291" "ENSG00000285835" NA
"55292" "ENSG00000255516" NA
"55293" "ENSG00000255102" NA
"55294" "ENSG00000180172" NA
"55295" "ENSG00000225585" NA
"55296" "ENSG00000225057" NA
"55297" "ENSG00000283635" NA
"55298" "ENSG00000224658" NA
"55299" "ENSG00000144485" 55502
"55300" "ENSG00000215223" NA
"55301" "ENSG00000123892" 23682
"55302" "ENSG00000261692" NA
"55303" "ENSG00000259817" NA
"55304" "ENSG00000279733" NA
"55305" "ENSG00000279206" NA
"55306" "ENSG00000255241" NA
"55307" "ENSG00000261764" NA
"55308" "ENSG00000261227" NA
"55309" "ENSG00000259209" NA
"55310" "ENSG00000279757" NA
"55311" "ENSG00000272330" NA
"55312" "ENSG00000169439" 6383
"55313" "ENSG00000173402" 1605
"55314" "ENSG00000186235" NA
"55315" "ENSG00000249691" NA
"55316" "ENSG00000129055" 25847
"55317" "ENSG00000136478" 55852
"55318" "ENSG00000232306" NA
"55319" "ENSG00000132326" 8864
"55320" "ENSG00000171320" 157570
"55321" "ENSG00000258125" NA
"55322" "ENSG00000258224" NA
"55323" "ENSG00000257893" NA
"55324" "ENSG00000213663" NA
"55325" "ENSG00000143158" 25874
"55326" "ENSG00000257863" NA
"55327" "ENSG00000203730" 127670
"55328" "ENSG00000165188" 138065
"55329" "ENSG00000133835" 3295
"55330" "ENSG00000261812" NA
"55331" "ENSG00000233985" NA
"55332" "ENSG00000147419" 55246
"55333" "ENSG00000287714" NA
"55334" "ENSG00000286907" NA
"55335" "ENSG00000226913" 100132677
"55336" "ENSG00000239201" NA
"55337" "ENSG00000245904" NA
"55338" "ENSG00000224286" NA
"55339" "ENSG00000238051" NA
"55340" "ENSG00000133639" 694
"55341" "ENSG00000155099" 55529
"55342" "ENSG00000260600" NA
"55343" "ENSG00000261172" NA
"55344" "ENSG00000257242" NA
"55345" "ENSG00000277349" NA
"55346" "ENSG00000260507" NA
"55347" "ENSG00000163882" 5437
"55348" "ENSG00000150394" 1006
"55349" "ENSG00000260923" NA
"55350" "ENSG00000203729" NA
"55351" "ENSG00000183576" 84193
"55352" "ENSG00000233537" NA
"55353" "ENSG00000270443" NA
"55354" "ENSG00000253358" NA
"55355" "ENSG00000256185" NA
"55356" "ENSG00000277851" NA
"55357" "ENSG00000255750" NA
"55358" "ENSG00000255885" NA
"55359" "ENSG00000287713" NA
"55360" "ENSG00000121446" 353299
"55361" "ENSG00000286870" NA
"55362" "ENSG00000260528" NA
"55363" "ENSG00000255858" NA
"55364" "ENSG00000235126" NA
"55365" "ENSG00000164061" 8927
"55366" "ENSG00000229912" NA
"55367" "ENSG00000123095" 79365
"55368" "ENSG00000280529" 6874
"55369" "ENSG00000205057" 574016
"55370" "ENSG00000237167" NA
"55371" "ENSG00000205056" NA
"55372" "ENSG00000272989" NA
"55373" "ENSG00000257127" NA
"55374" "ENSG00000256640" NA
"55375" "ENSG00000256234" NA
"55376" "ENSG00000266923" NA
"55377" "ENSG00000235120" NA
"55378" "ENSG00000258262" NA
"55379" "ENSG00000254219" NA
"55380" "ENSG00000111087" 2735
"55381" "ENSG00000276204" NA
"55382" "ENSG00000123104" 3709
"55383" "ENSG00000276898" NA
"55384" "ENSG00000161267" 622
"55385" "ENSG00000175216" 9793
"55386" "ENSG00000274026" NA
"55387" "ENSG00000148225" 114987
"55388" "ENSG00000278763" NA
"55389" "ENSG00000277618" NA
"55390" "ENSG00000161203" 1173
"55391" "ENSG00000253332" NA
"55392" "ENSG00000253233" NA
"55393" "ENSG00000260115" NA
"55394" "ENSG00000166090" 64806
"55395" "ENSG00000226209" NA
"55396" "ENSG00000175197" 1649
"55397" "ENSG00000277044" 4987
"55398" "ENSG00000187510" 338809
"55399" "ENSG00000187510" 440107
"55400" "ENSG00000124839" 64284
"55401" "ENSG00000142534" 6205
"55402" "ENSG00000285910" NA
"55403" "ENSG00000277339" 2832
"55404" "ENSG00000280695" NA
"55405" "ENSG00000258012" NA
"55406" "ENSG00000286752" NA
"55407" "ENSG00000123329" 64333
"55408" "ENSG00000123096" 8082
"55409" "ENSG00000102189" 8411
"55410" "ENSG00000253738" NA
"55411" "ENSG00000214135" NA
"55412" "ENSG00000155100" 51633
"55413" "ENSG00000260691" 84210
"55414" "ENSG00000282279" NA
"55415" "ENSG00000128294" 8459
"55416" "ENSG00000234428" NA
"55417" "ENSG00000234949" 105373958
"55418" "ENSG00000255968" NA
"55419" "ENSG00000278458" 284058
"55420" "ENSG00000229990" NA
"55421" "ENSG00000256894" NA
"55422" "ENSG00000020181" 25960
"55423" "ENSG00000278095" NA
"55424" "ENSG00000213519" NA
"55425" "ENSG00000249626" NA
"55426" "ENSG00000148660" 818
"55427" "ENSG00000273308" NA
"55428" "ENSG00000286909" NA
"55429" "ENSG00000224222" NA
"55430" "ENSG00000175073" 80124
"55431" "ENSG00000168032" 956
"55432" "ENSG00000257195" NA
"55433" "ENSG00000119411" 54836
"55434" "ENSG00000213707" NA
"55435" "ENSG00000270506" NA
"55436" "ENSG00000256393" NA
"55437" "ENSG00000258171" NA
"55438" "ENSG00000152795" 9987
"55439" "ENSG00000257345" NA
"55440" "ENSG00000257746" NA
"55441" "ENSG00000099284" 55506
"55442" "ENSG00000133067" 59352
"55443" "ENSG00000104221" 55290
"55444" "ENSG00000126746" 171017
"55445" "ENSG00000257322" NA
"55446" "ENSG00000282799" 107984142
"55447" "ENSG00000257210" NA
"55448" "ENSG00000287286" NA
"55449" "ENSG00000090534" 7066
"55450" "ENSG00000286105" 221468
"55451" "ENSG00000122068" 84248
"55452" "ENSG00000162745" 25903
"55453" "ENSG00000253790" NA
"55454" "ENSG00000188676" 169355
"55455" "ENSG00000286672" NA
"55456" "ENSG00000042286" 84883
"55457" "ENSG00000223797" NA
"55458" "ENSG00000065491" 55633
"55459" "ENSG00000275550" NA
"55460" "ENSG00000230274" NA
"55461" "ENSG00000254287" NA
"55462" "ENSG00000172738" 221468
"55463" "ENSG00000226967" NA
"55464" "ENSG00000253939" NA
"55465" "ENSG00000119431" 81932
"55466" "ENSG00000253838" NA
"55467" "ENSG00000131203" 3620
"55468" "ENSG00000231407" NA
"55469" "ENSG00000120370" 92344
"55470" "ENSG00000175182" 131408
"55471" "ENSG00000240395" NA
"55472" "ENSG00000154928" 2047
"55473" "ENSG00000070501" 5423
"55474" "ENSG00000145016" 9711
"55475" "ENSG00000085978" 55054
"55476" "ENSG00000139269" 83729
"55477" "ENSG00000147905" 84186
"55478" "ENSG00000175203" 10540
"55479" "ENSG00000213669" NA
"55480" "ENSG00000256358" NA
"55481" "ENSG00000213057" NA
"55482" "ENSG00000100122" 1414
"55483" "ENSG00000240021" 84066
"55484" "ENSG00000286326" NA
"55485" "ENSG00000236833" NA
"55486" "ENSG00000273375" NA
"55487" "ENSG00000268681" NA
"55488" "ENSG00000147606" 115111
"55489" "ENSG00000286982" NA
"55490" "ENSG00000174611" 339855
"55491" "ENSG00000164334" 340069
"55492" "ENSG00000219410" NA
"55493" "ENSG00000228292" NA
"55494" "ENSG00000231382" NA
"55495" "ENSG00000166091" 116173
"55496" "ENSG00000114859" 1181
"55497" "ENSG00000249919" NA
"55498" "ENSG00000246777" NA
"55499" "ENSG00000234742" NA
"55500" "ENSG00000163673" 85443
"55501" "ENSG00000186001" 84859
"55502" "ENSG00000114739" 93
"55503" "ENSG00000159899" 4882
"55504" "ENSG00000101882" 79576
"55505" "ENSG00000275730" 11006
"55506" "ENSG00000240086" NA
"55507" "ENSG00000204179" 26095
"55508" "ENSG00000224608" 3106
"55509" "ENSG00000285133" NA
"55510" "ENSG00000282933" NA
"55511" "ENSG00000287200" NA
"55512" "ENSG00000257512" NA
"55513" "ENSG00000166165" 1152
"55514" "ENSG00000229589" NA
"55515" "ENSG00000186471" 158798
"55516" "ENSG00000257252" NA
"55517" "ENSG00000166987" 114785
"55518" "ENSG00000226904" NA
"55519" "ENSG00000234493" NA
"55520" "ENSG00000282850" NA
"55521" "ENSG00000236320" 342618
"55522" "ENSG00000137098" 26206
"55523" "ENSG00000267359" NA
"55524" "ENSG00000267625" NA
"55525" "ENSG00000173598" 11163
"55526" "ENSG00000242660" NA
"55527" "ENSG00000234136" NA
"55528" "ENSG00000136750" 2572
"55529" "ENSG00000234286" NA
"55530" "ENSG00000166986" 4141
"55531" "ENSG00000188732" 340277
"55532" "ENSG00000261371" 5175
"55533" "ENSG00000280663" 55251
"55534" "ENSG00000114473" 84223
"55535" "ENSG00000214954" 100130742
"55536" "ENSG00000224195" NA
"55537" "ENSG00000275018" NA
"55538" "ENSG00000253525" NA
"55539" "ENSG00000276876" 4661
"55540" "ENSG00000182580" 2049
"55541" "ENSG00000156521" 219743
"55542" "ENSG00000104324" 10404
"55543" "ENSG00000177889" 7334
"55544" "ENSG00000225545" NA
"55545" "ENSG00000227509" NA
"55546" "ENSG00000228205" NA
"55547" "ENSG00000235303" NA
"55548" "ENSG00000163888" 94032
"55549" "ENSG00000275932" 11072
"55550" "ENSG00000145194" 9718
"55551" "ENSG00000107362" 51104
"55552" "ENSG00000274587" 11025
"55553" "ENSG00000274587" 102725035
"55554" "ENSG00000274587" 107987425
"55555" "ENSG00000274587" 107987462
"55556" "ENSG00000242222" NA
"55557" "ENSG00000230067" NA
"55558" "ENSG00000241905" NA
"55559" "ENSG00000182899" 6165
"55560" "ENSG00000260285" NA
"55561" "ENSG00000270077" NA
"55562" "ENSG00000272249" NA
"55563" "ENSG00000279727" NA
"55564" "ENSG00000224648" NA
"55565" "ENSG00000166166" 115708
"55566" "ENSG00000281100" NA
"55567" "ENSG00000273384" NA
"55568" "ENSG00000249961" 283847
"55569" "ENSG00000227267" NA
"55570" "ENSG00000155621" 138241
"55571" "ENSG00000073711" 5523
"55572" "ENSG00000284299" NA
"55573" "ENSG00000283952" NA
"55574" "ENSG00000279333" NA
"55575" "ENSG00000234004" NA
"55576" "ENSG00000185621" 89782
"55577" "ENSG00000234233" NA
"55578" "ENSG00000284376" NA
"55579" "ENSG00000116191" 55103
"55580" "ENSG00000271811" NA
"55581" "ENSG00000143473" 3756
"55582" "ENSG00000116132" 5396
"55583" "ENSG00000277080" NA
"55584" "ENSG00000115966" 1386
"55585" "ENSG00000274148" 79168
"55586" "ENSG00000227818" NA
"55587" "ENSG00000167553" 84790
"55588" "ENSG00000282723" NA
"55589" "ENSG00000281927" NA
"55590" "ENSG00000282032" NA
"55591" "ENSG00000234980" NA
"55592" "ENSG00000237448" NA
"55593" "ENSG00000237022" 3107
"55594" "ENSG00000161204" 55324
"55595" "ENSG00000258101" NA
"55596" "ENSG00000258232" NA
"55597" "ENSG00000258017" NA
"55598" "ENSG00000227094" NA
"55599" "ENSG00000116194" 9068
"55600" "ENSG00000239887" 400793
"55601" "ENSG00000273455" NA
"55602" "ENSG00000167552" 7846
"55603" "ENSG00000205476" 317762
"55604" "ENSG00000198929" 9722
"55605" "ENSG00000241438" NA
"55606" "ENSG00000174579" 55167
"55607" "ENSG00000228196" NA
"55608" "ENSG00000273062" NA
"55609" "ENSG00000286755" NA
"55610" "ENSG00000232832" NA
"55611" "ENSG00000226435" NA
"55612" "ENSG00000232783" NA
"55613" "ENSG00000254706" NA
"55614" "ENSG00000213113" NA
"55615" "ENSG00000123416" 10376
"55616" "ENSG00000236246" NA
"55617" "ENSG00000285636" NA
"55618" "ENSG00000171722" 284680
"55619" "ENSG00000240034" NA
"55620" "ENSG00000258749" NA
"55621" "ENSG00000240796" NA
"55622" "ENSG00000249580" NA
"55623" "ENSG00000090061" 8812
"55624" "ENSG00000243701" NA
"55625" "ENSG00000236438" NA
"55626" "ENSG00000230304" NA
"55627" "ENSG00000259804" NA
"55628" "ENSG00000261386" NA
"55629" "ENSG00000280214" NA
"55630" "ENSG00000237718" NA
"55631" "ENSG00000226008" NA
"55632" "ENSG00000277190" NA
"55633" "ENSG00000102974" 10664
"55634" "ENSG00000274345" NA
"55635" "ENSG00000070729" 1258
"55636" "ENSG00000278270" 6203
"55637" "ENSG00000260640" NA
"55638" "ENSG00000138483" 84692
"55639" "ENSG00000239997" NA
"55640" "ENSG00000239632" NA
"55641" "ENSG00000241787" NA
"55642" "ENSG00000250630" NA
"55643" "ENSG00000272597" NA
"55644" "ENSG00000239586" NA
"55645" "ENSG00000242214" NA
"55646" "ENSG00000286956" NA
"55647" "ENSG00000243658" NA
"55648" "ENSG00000242836" NA
"55649" "ENSG00000224668" NA
"55650" "ENSG00000239455" NA
"55651" "ENSG00000239828" NA
"55652" "ENSG00000234073" NA
"55653" "ENSG00000241218" NA
"55654" "ENSG00000162813" 10380
"55655" "ENSG00000138162" 10579
"55656" "ENSG00000168016" 9881
"55657" "ENSG00000242759" NA
"55658" "ENSG00000148218" 210
"55659" "ENSG00000267592" NA
"55660" "ENSG00000108733" 5193
"55661" "ENSG00000270765" 246176
"55662" "ENSG00000145198" 90113
"55663" "ENSG00000271392" NA
"55664" "ENSG00000270871" NA
"55665" "ENSG00000271268" NA
"55666" "ENSG00000275984" NA
"55667" "ENSG00000270829" NA
"55668" "ENSG00000270806" 146853
"55669" "ENSG00000229265" NA
"55670" "ENSG00000228954" NA
"55671" "ENSG00000270647" 8148
"55672" "ENSG00000225912" NA
"55673" "ENSG00000228589" NA
"55674" "ENSG00000285445" NA
"55675" "ENSG00000273655" NA
"55676" "ENSG00000229097" NA
"55677" "ENSG00000079332" 56681
"55678" "ENSG00000090539" 8646
"55679" "ENSG00000270108" NA
"55680" "ENSG00000166170" 9529
"55681" "ENSG00000247675" NA
"55682" "ENSG00000258615" NA
"55683" "ENSG00000134569" 4038
"55684" "ENSG00000269958" NA
"55685" "ENSG00000165959" 79789
"55686" "ENSG00000180543" 85453
"55687" "ENSG00000253381" NA
"55688" "ENSG00000253665" NA
"55689" "ENSG00000126214" 3831
"55690" "ENSG00000213750" NA
"55691" "ENSG00000176907" 56892
"55692" "ENSG00000287654" NA
"55693" "ENSG00000254143" NA
"55694" "ENSG00000253802" NA
"55695" "ENSG00000231424" NA
"55696" "ENSG00000277221" 474170
"55697" "ENSG00000253354" NA
"55698" "ENSG00000237873" NA
"55699" "ENSG00000272479" NA
"55700" "ENSG00000228943" NA
"55701" "ENSG00000007933" 2328
"55702" "ENSG00000287111" NA
"55703" "ENSG00000214812" NA
"55704" "ENSG00000259143" NA
"55705" "ENSG00000234130" NA
"55706" "ENSG00000227107" NA
"55707" "ENSG00000234322" NA
"55708" "ENSG00000237381" NA
"55709" "ENSG00000279623" NA
"55710" "ENSG00000136770" 64215
"55711" "ENSG00000226552" NA
"55712" "ENSG00000086475" 22929
"55713" "ENSG00000136295" 80727
"55714" "ENSG00000225243" NA
"55715" "ENSG00000276276" 51326
"55716" "ENSG00000276276" 100506084
"55717" "ENSG00000276276" 100996709
"55718" "ENSG00000010932" 2326
"55719" "ENSG00000270379" 256957
"55720" "ENSG00000059804" 6515
"55721" "ENSG00000123453" 1757
"55722" "ENSG00000228112" NA
"55723" "ENSG00000280261" NA
"55724" "ENSG00000237901" NA
"55725" "ENSG00000227707" NA
"55726" "ENSG00000229750" NA
"55727" "ENSG00000259970" NA
"55728" "ENSG00000231589" NA
"55729" "ENSG00000271643" NA
"55730" "ENSG00000169403" 5724
"55731" "ENSG00000173531" 4485
"55732" "ENSG00000260332" NA
"55733" "ENSG00000261502" NA
"55734" "ENSG00000196431" 1413
"55735" "ENSG00000269986" NA
"55736" "ENSG00000233990" NA
"55737" "ENSG00000117501" 80133
"55738" "ENSG00000228301" NA
"55739" "ENSG00000261199" NA
"55740" "ENSG00000165632" 83860
"55741" "ENSG00000224565" NA
"55742" "ENSG00000226912" NA
"55743" "ENSG00000186310" 4675
"55744" "ENSG00000217824" NA
"55745" "ENSG00000094963" 2327
"55746" "ENSG00000231368" NA
"55747" "ENSG00000179083" 286499
"55748" "ENSG00000275099" 79893
"55749" "ENSG00000272721" NA
"55750" "ENSG00000234075" NA
"55751" "ENSG00000230215" NA
"55752" "ENSG00000270826" NA
"55753" "ENSG00000198574" 117157
"55754" "ENSG00000227521" NA
"55755" "ENSG00000111962" 10090
"55756" "ENSG00000214160" 10195
"55757" "ENSG00000232293" NA
"55758" "ENSG00000227243" NA
"55759" "ENSG00000231001" NA
"55760" "ENSG00000165061" 79698
"55761" "ENSG00000286450" NA
"55762" "ENSG00000236591" NA
"55763" "ENSG00000126698" 22826
"55764" "ENSG00000227660" NA
"55765" "ENSG00000230547" NA
"55766" "ENSG00000159648" 374739
"55767" "ENSG00000117507" NA
"55768" "ENSG00000270894" NA
"55769" "ENSG00000271447" 79148
"55770" "ENSG00000145293" 58478
"55771" "ENSG00000282707" NA
"55772" "ENSG00000271094" NA
"55773" "ENSG00000223467" NA
"55774" "ENSG00000274881" NA
"55775" "ENSG00000215085" NA
"55776" "ENSG00000236777" NA
"55777" "ENSG00000236185" NA
"55778" "ENSG00000232497" NA
"55779" "ENSG00000241808" NA
"55780" "ENSG00000279225" NA
"55781" "ENSG00000274517" NA
"55782" "ENSG00000254383" NA
"55783" "ENSG00000261743" NA
"55784" "ENSG00000272334" NA
"55785" "ENSG00000260658" NA
"55786" "ENSG00000236165" NA
"55787" "ENSG00000223601" 340900
"55788" "ENSG00000273864" NA
"55789" "ENSG00000183648" 4707
"55790" "ENSG00000286514" NA
"55791" "ENSG00000260205" NA
"55792" "ENSG00000259864" NA
"55793" "ENSG00000227462" NA
"55794" "ENSG00000270885" 91608
"55795" "ENSG00000112130" 9025
"55796" "ENSG00000233256" NA
"55797" "ENSG00000286832" NA
"55798" "ENSG00000288043" NA
"55799" "ENSG00000258630" NA
"55800" "ENSG00000279631" NA
"55801" "ENSG00000164062" 327
"55802" "ENSG00000178567" 9852
"55803" "ENSG00000261014" NA
"55804" "ENSG00000006125" 163
"55805" "ENSG00000253509" NA
"55806" "ENSG00000239281" NA
"55807" "ENSG00000197616" 4624
"55808" "ENSG00000276196" 115653
"55809" "ENSG00000104332" 6422
"55810" "ENSG00000261653" NA
"55811" "ENSG00000260715" NA
"55812" "ENSG00000152332" 127933
"55813" "ENSG00000260668" NA
"55814" "ENSG00000261028" NA
"55815" "ENSG00000224153" 105374250
"55816" "ENSG00000259846" NA
"55817" "ENSG00000260187" NA
"55818" "ENSG00000284753" 110599564
"55819" "ENSG00000260068" NA
"55820" "ENSG00000240739" NA
"55821" "ENSG00000261671" NA
"55822" "ENSG00000226307" NA
"55823" "ENSG00000235425" NA
"55824" "ENSG00000255581" NA
"55825" "ENSG00000175166" 5708
"55826" "ENSG00000270583" NA
"55827" "ENSG00000126062" 11070
"55828" "ENSG00000255964" NA
"55829" "ENSG00000232842" NA
"55830" "ENSG00000282080" NA
"55831" "ENSG00000233318" NA
"55832" "ENSG00000272104" NA
"55833" "ENSG00000253396" 105379391
"55834" "ENSG00000270605" NA
"55835" "ENSG00000130770" 93974
"55836" "ENSG00000204104" 26146
"55837" "ENSG00000116199" 9917
"55838" "ENSG00000007402" 9254
"55839" "ENSG00000271605" 284021
"55840" "ENSG00000203262" NA
"55841" "ENSG00000103005" 79650
"55842" "ENSG00000232750" NA
"55843" "ENSG00000286523" NA
"55844" "ENSG00000232069" NA
"55845" "ENSG00000271209" NA
"55846" "ENSG00000219487" NA
"55847" "ENSG00000146535" 2768
"55848" "ENSG00000178685" 84875
"55849" "ENSG00000274410" 3804
"55850" "ENSG00000231357" NA
"55851" "ENSG00000174945" 155185
"55852" "ENSG00000232142" NA
"55853" "ENSG00000216265" NA
"55854" "ENSG00000055208" 23118
"55855" "ENSG00000254049" NA
"55856" "ENSG00000286131" NA
"55857" "ENSG00000166188" 57567
"55858" "ENSG00000253974" NA
"55859" "ENSG00000148229" 54107
"55860" "ENSG00000286648" NA
"55861" "ENSG00000196873" 445571
"55862" "ENSG00000227941" NA
"55863" "ENSG00000271398" NA
"55864" "ENSG00000259788" NA
"55865" "ENSG00000229693" NA
"55866" "ENSG00000273931" 3809
"55867" "ENSG00000276503" NA
"55868" "ENSG00000130766" 83667
"55869" "ENSG00000278503" 3802
"55870" "ENSG00000278503" 112267881
"55871" "ENSG00000276041" NA
"55872" "ENSG00000157653" 257169
"55873" "ENSG00000274232" 3805
"55874" "ENSG00000274232" 112268354
"55875" "ENSG00000272574" NA
"55876" "ENSG00000233604" NA
"55877" "ENSG00000117143" 6675
"55878" "ENSG00000224131" NA
"55879" "ENSG00000226732" NA
"55880" "ENSG00000228179" NA
"55881" "ENSG00000157168" 3084
"55882" "ENSG00000130772" 54797
"55883" "ENSG00000284917" 110599583
"55884" "ENSG00000225924" NA
"55885" "ENSG00000283608" NA
"55886" "ENSG00000228408" NA
"55887" "ENSG00000177688" 387082
"55888" "ENSG00000274036" 3811
"55889" "ENSG00000280173" NA
"55890" "ENSG00000260236" NA
"55891" "ENSG00000180817" 5464
"55892" "ENSG00000185963" 23299
"55893" "ENSG00000104870" 2217
"55894" "ENSG00000232638" NA
"55895" "ENSG00000107485" 2625
"55896" "ENSG00000114867" 1981
"55897" "ENSG00000259498" NA
"55898" "ENSG00000288062" NA
"55899" "ENSG00000140416" 7168
"55900" "ENSG00000077152" 29089
"55901" "ENSG00000178719" 2907
"55902" "ENSG00000148734" 64106
"55903" "ENSG00000197308" NA
"55904" "ENSG00000137106" 9380
"55905" "ENSG00000172731" 55222
"55906" "ENSG00000186583" 375686
"55907" "ENSG00000276262" 4905
"55908" "ENSG00000232843" NA
"55909" "ENSG00000275318" NA
"55910" "ENSG00000226668" NA
"55911" "ENSG00000214988" NA
"55912" "ENSG00000249242" 441027
"55913" "ENSG00000127081" 83744
"55914" "ENSG00000267321" NA
"55915" "ENSG00000160293" 7410
"55916" "ENSG00000226986" NA
"55917" "ENSG00000224725" NA
"55918" "ENSG00000187984" NA
"55919" "ENSG00000236156" NA
"55920" "ENSG00000227304" NA
"55921" "ENSG00000148730" 1979
"55922" "ENSG00000282733" NA
"55923" "ENSG00000156675" 80223
"55924" "ENSG00000282052" NA
"55925" "ENSG00000156574" 4838
"55926" "ENSG00000280401" NA
"55927" "ENSG00000165934" 53981
"55928" "ENSG00000246451" NA
"55929" "ENSG00000226721" NA
"55930" "ENSG00000256053" 84334
"55931" "ENSG00000107719" 27143
"55932" "ENSG00000284670" NA
"55933" "ENSG00000244625" NA
"55934" "ENSG00000261404" NA
"55935" "ENSG00000115275" 7841
"55936" "ENSG00000230661" NA
"55937" "ENSG00000258481" NA
"55938" "ENSG00000261248" NA
"55939" "ENSG00000253901" NA
"55940" "ENSG00000279420" NA
"55941" "ENSG00000287774" NA
"55942" "ENSG00000260471" NA
"55943" "ENSG00000286630" NA
"55944" "ENSG00000271202" NA
"55945" "ENSG00000275236" NA
"55946" "ENSG00000280064" NA
"55947" "ENSG00000225783" NA
"55948" "ENSG00000229182" NA
"55949" "ENSG00000279100" NA
"55950" "ENSG00000227260" NA
"55951" "ENSG00000227549" NA
"55952" "ENSG00000180644" 5551
"55953" "ENSG00000065802" 51665
